Date,SKU,Description,Category Description,User Id,Age
12/2/2017,157310,LEATHER GLOVE  QA,Handbags & Access,1C197438,54
12/13/2017,263281,ARTEMIS CABIN RC  SS,Luggage,1C197438,54
12/11/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,1345912D,53
11/30/2017,222124,INCA STACKERS  H6,Jewellery,1345912D,53
12/4/2017,142089,OV SUEDE GLOVE  Y0,Handbags & Access,1345912D,53
11/30/2017,217190,CHARM HEART BGL  A4,Jewellery,1345912D,53
11/4/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,1CEE11CE,22
12/13/2017,214049,WOOD DIP BANGLE  W5,Jewellery,1CEE11CE,22
12/21/2017,239815,CLASSIC CLUSTER  Z4,Jewellery,1CEE11CE,22
12/21/2017,262169,ARTEMIS LGE RC  C0,Luggage,1CEE11CE,22
12/12/2017,237712,WIDE BAGUETTE  RR,Jewellery,1CEE11CE,22
11/1/2017,233242,TRIANGULAR SET  SQ,Jewellery,1CEE11CE,22
12/15/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,25503927,24
12/21/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,25503927,24
11/9/2017,222124,INCA STACKERS  H6,Jewellery,25503927,24
11/7/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,2FF6CEC4,34
12/12/2017,250190,ESSENTIAL BAG  B0,Luggage,2FF6CEC4,34
11/6/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,2FF6CEC4,34
12/7/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,1029FC6,28
12/23/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,1029FC6,28
12/11/2017,268141,TRAVELLER SML RC  F0,Luggage,1029FC6,28
12/4/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,2D55FD15,28
12/15/2017,276151,SEN BACKPACK  MC,Luggage,2D55FD15,28
12/8/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,2D55FD15,28
11/30/2017,186064,"MEDINA KIMONO SV, 1SIZE",Handbags & Access,2D55FD15,28
11/6/2017,153716,LEATHER GLOVE  LN,Handbags & Access,2D55FD15,28
12/23/2017,147552,LEATHER GLOVE  IE,Handbags & Access,2D55FD15,28
11/18/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,D71340C,22
11/1/2017,150031,LEATHER GLOVE  J0,Handbags & Access,D71340C,22
11/3/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,D71340C,22
11/29/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,D71340C,22
12/6/2017,290473,PASSPORT/TAG  JX,Luggage,D71340C,22
11/7/2017,269361,TRAVELLER MED RC  T0,Luggage,D71340C,22
11/30/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,1813A626,35
12/1/2017,178394,"ASHMILLON GLOVE A0, 1SIZE",Handbags & Access,1813A626,35
11/2/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,2092F3FE,48
12/25/2017,178394,"ASHMILLON GLOVE A0, 1SIZE",Handbags & Access,2092F3FE,48
12/1/2017,239815,CLASSIC CLUSTER  Z4,Jewellery,2092F3FE,48
12/2/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,2092F3FE,48
12/30/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,2092F3FE,48
11/21/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,2092F3FE,48
12/3/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,29C65CB1,27
11/10/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,29C65CB1,27
11/10/2017,283851,X3 DOUBLE DECKER  YC,Luggage,29C65CB1,27
11/28/2017,148301,LEATHER GLOVE  IK,Handbags & Access,29C65CB1,27
12/13/2017,228963,FACET BANGLE  N4,Jewellery,29C65CB1,27
12/6/2017,207211,XENON SMALL RC  B0,Luggage,29C65CB1,27
12/29/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,115FC44A,41
12/21/2017,257107,ARTEMIS LGE RC  B4,Luggage,115FC44A,41
11/22/2017,282539,AUTO WASHBAG  B0,Luggage,115FC44A,41
11/1/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,115FC44A,41
11/11/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,1E206338,32
11/23/2017,299237,PATENT KEY FOB  Y0,Luggage,1E206338,32
11/30/2017,186064,"MEDINA KIMONO SV, 1SIZE",Handbags & Access,1E206338,32
11/1/2017,223062,SPECKLED BANGLE  N4,Jewellery,1E206338,32
12/9/2017,281612,LEATHER BAG  JR,Luggage,1E206338,32
11/14/2017,269361,TRAVELLER MED RC  T0,Luggage,1E206338,32
11/20/2017,225379,FACET BANGLE  A4,Jewellery,1E206338,32
11/27/2017,212118,GYPSY STACK BANGL  NL,Jewellery,1E206338,32
11/1/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,1213F002,53
12/27/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,1213F002,53
12/17/2017,157310,LEATHER GLOVE  QA,Handbags & Access,1213F002,53
11/23/2017,212118,GYPSY STACK BANGL  NL,Jewellery,1213F002,53
12/22/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,2D9BF7F,39
12/9/2017,299237,PATENT KEY FOB  Y0,Luggage,2D9BF7F,39
12/28/2017,292126,SCORPIUS LRG R  LX,Luggage,2D9BF7F,39
11/23/2017,143768,LEATHER GLOVE  AS,Handbags & Access,2D9BF7F,39
11/11/2017,245741,CRYSTAL FLOWER ER RR,Jewellery,2D9BF7F,39
11/18/2017,153716,LEATHER GLOVE  LN,Handbags & Access,2D9BF7F,39
12/16/2017,181610,"ASHMILLON SCARF B0, 1SIZE",Handbags & Access,2D9BF7F,39
12/3/2017,131559,PIPED BOW GLOVE  Y4,Handbags & Access,F874960,42
12/21/2017,150031,LEATHER GLOVE  J0,Handbags & Access,F874960,42
11/8/2017,250190,ESSENTIAL BAG  B0,Luggage,F874960,42
11/8/2017,262169,ARTEMIS LGE RC  C0,Luggage,F874960,42
11/10/2017,245213,CRYSTAL FLOWER RI G4,Jewellery,F874960,42
12/13/2017,191879,FLOWER SPKLE RING  R4,Jewellery,F874960,42
12/22/2017,148301,LEATHER GLOVE  IK,Handbags & Access,F874960,42
11/4/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,F874960,42
12/21/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,F874960,42
11/23/2017,239263,WISHBONE RING  R4,Jewellery,BFC8251,41
12/24/2017,239263,WISHBONE RING  R4,Jewellery,3B55150D,45
11/9/2017,260400,AUTOGRAPH SML RC  TM,Luggage,3B55150D,45
11/13/2017,155500,LEATHER GLOVE  NT,Handbags & Access,3B55150D,45
11/6/2017,151269,LEATHER GLOVE  JX,Handbags & Access,3B55150D,45
12/4/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,3B55150D,45
12/27/2017,239263,WISHBONE RING  R4,Jewellery,283D51EF,37
11/6/2017,241864,ROYAL BAND  Z4,Jewellery,283D51EF,37
11/13/2017,197201,SPARKLE FLOWER RI  Y4,Jewellery,283D51EF,37
12/9/2017,297011,VALUE ABS MED RC  IE,Luggage,283D51EF,37
11/18/2017,282539,AUTO WASHBAG  B0,Luggage,283D51EF,37
12/4/2017,288550,TRAVELLER SML TB  T0,Luggage,283D51EF,37
11/28/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,283D51EF,37
12/12/2017,164260,ASHMILLON BERET A0,Handbags & Access,283D51EF,37
12/27/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,283D51EF,37
11/13/2017,239263,WISHBONE RING  R4,Jewellery,1086AF0F,38
11/21/2017,241864,ROYAL BAND  Z4,Jewellery,1086AF0F,38
11/21/2017,155582,LEATHER GLOVE  P0,Handbags & Access,1086AF0F,38
11/23/2017,235236,MIXED STONE STACK  AN,Jewellery,1086AF0F,38
12/30/2017,239263,WISHBONE RING  R4,Jewellery,118A9ADE,34
12/15/2017,151661,LEATHER GLOVE  KN,Handbags & Access,118A9ADE,34
12/3/2017,282055,PATENT LEATHER  RX,Luggage,118A9ADE,34
11/24/2017,239263,WISHBONE RING  R4,Jewellery,254A94AA,35
12/30/2017,276151,SEN BACKPACK  MC,Luggage,254A94AA,35
11/11/2017,303791,SCORPIUS LRG R  WL,Luggage,254A94AA,35
11/5/2017,283851,X3 DOUBLE DECKER  YC,Luggage,254A94AA,35
11/30/2017,223062,SPECKLED BANGLE  N4,Jewellery,254A94AA,35
11/29/2017,200573,ZIG ZAG BANGLE  J4,Jewellery,254A94AA,35
11/4/2017,239263,WISHBONE RING  R4,Jewellery,31D44625,42
11/6/2017,150031,LEATHER GLOVE  J0,Handbags & Access,31D44625,42
12/19/2017,225315,SPICE BANGLE  N4,Jewellery,31D44625,42
12/9/2017,222124,INCA STACKERS  H6,Jewellery,31D44625,42
11/10/2017,281612,LEATHER BAG  JR,Luggage,31D44625,42
12/7/2017,239263,WISHBONE RING  R4,Jewellery,148E21D4,23
11/7/2017,249218,"CRYSTAL FLOWER RI G4, M-L",Jewellery,148E21D4,23
12/27/2017,250109,"CUBE RING Z4, M-L",Jewellery,148E21D4,23
12/21/2017,200172,FACETED DUO BANGL  Y4,Jewellery,148E21D4,23
12/29/2017,191879,FLOWER SPKLE RING  R4,Jewellery,148E21D4,23
12/2/2017,147552,LEATHER GLOVE  IE,Handbags & Access,148E21D4,23
12/5/2017,181610,"ASHMILLON SCARF B0, 1SIZE",Handbags & Access,148E21D4,23
11/9/2017,191373,BRUSHED MOON RING  T4,Jewellery,148E21D4,23
12/17/2017,239263,WISHBONE RING  R4,Jewellery,25F501E9,23
12/9/2017,299237,PATENT KEY FOB  Y0,Luggage,25F501E9,23
12/21/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,25F501E9,23
11/16/2017,214049,WOOD DIP BANGLE  W5,Jewellery,25F501E9,23
11/24/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,25F501E9,23
11/2/2017,191879,FLOWER SPKLE RING  R4,Jewellery,25F501E9,23
12/13/2017,191787,FLORAL RING  Y4,Jewellery,25F501E9,23
11/26/2017,239263,WISHBONE RING  R4,Jewellery,F92328D,51
12/13/2017,279207,PATENT MAKEUP BAG  D0,Luggage,F92328D,51
12/12/2017,283851,X3 DOUBLE DECKER  YC,Luggage,F92328D,51
11/20/2017,128697,STUDDED BOW GLOVE  Y0,Handbags & Access,F92328D,51
12/30/2017,212118,GYPSY STACK BANGL  NL,Jewellery,F92328D,51
11/22/2017,239263,WISHBONE RING  R4,Jewellery,16B1078D,30
11/18/2017,239263,WISHBONE RING  R4,Jewellery,16B1078D,30
11/19/2017,178394,"ASHMILLON GLOVE A0, 1SIZE",Handbags & Access,16B1078D,30
11/30/2017,241864,ROYAL BAND  Z4,Jewellery,16B1078D,30
12/9/2017,219484,SPECKLE WOOD BANG  R8,Jewellery,16B1078D,30
12/9/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,16B1078D,30
12/28/2017,239263,WISHBONE RING  R4,Jewellery,1AF9127B,26
12/22/2017,271285,TRAVELLER CABIN  F0,Luggage,1AF9127B,26
11/20/2017,155500,LEATHER GLOVE  NT,Handbags & Access,1AF9127B,26
12/6/2017,226649,FACET BANGLE  D4,Jewellery,1AF9127B,26
11/6/2017,157310,LEATHER GLOVE  QA,Handbags & Access,1AF9127B,26
12/5/2017,191879,FLOWER SPKLE RING  R4,Jewellery,1AF9127B,26
12/9/2017,233242,TRIANGULAR SET  SQ,Jewellery,1AF9127B,26
12/29/2017,239263,WISHBONE RING  R4,Jewellery,18C91273,26
12/22/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,18C91273,26
12/25/2017,239263,WISHBONE RING  R4,Jewellery,6178D14,26
12/31/2017,206439,HAMMERED STACKER  AN,Jewellery,6178D14,26
11/7/2017,166408,ASHMILLON SCARF B0,Handbags & Access,6178D14,26
12/26/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,6178D14,26
12/5/2017,198206,FACETED DUO BANGL  N4,Jewellery,6178D14,26
11/22/2017,222124,INCA STACKERS  H6,Jewellery,6178D14,26
11/18/2017,176256,MEDINA KIMONO SV,Handbags & Access,6178D14,26
12/27/2017,239263,WISHBONE RING  R4,Jewellery,27D540B7,45
11/6/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,27D540B7,45
11/30/2017,124549,PIPED DRIVING GLO  F0,Handbags & Access,27D540B7,45
11/15/2017,242932,SHINE HEART NL G4,Jewellery,27D540B7,45
12/7/2017,145332,LEATHER GLOVE  B0,Handbags & Access,27D540B7,45
11/25/2017,239263,WISHBONE RING  R4,Jewellery,31671530,22
11/11/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,31671530,22
11/22/2017,239263,WISHBONE RING  R4,Jewellery,1FD4A2B5,29
12/2/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,1FD4A2B5,29
12/23/2017,260400,AUTOGRAPH SML RC  TM,Luggage,1FD4A2B5,29
12/31/2017,225315,SPICE BANGLE  N4,Jewellery,1FD4A2B5,29
11/21/2017,186796,MIMOSA PRINT BANG  N4,Jewellery,1FD4A2B5,29
11/23/2017,301871,WISTERIA WK RC  WL,Luggage,1FD4A2B5,29
12/21/2017,191373,BRUSHED MOON RING  T4,Jewellery,1FD4A2B5,29
12/12/2017,239263,WISHBONE RING  R4,Jewellery,25A00C7E,27
12/26/2017,186796,MIMOSA PRINT BANG  N4,Jewellery,25A00C7E,27
11/5/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,25A00C7E,27
12/23/2017,239263,WISHBONE RING  R4,Jewellery,20528484,24
12/13/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,20528484,24
12/2/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,20528484,24
11/16/2017,261946,ARTEMIS LGE RC  U2,Luggage,20528484,24
11/12/2017,147552,LEATHER GLOVE  IE,Handbags & Access,20528484,24
12/25/2017,217190,CHARM HEART BGL  A4,Jewellery,20528484,24
12/28/2017,239263,WISHBONE RING  R4,Jewellery,2E6C6F60,35
12/8/2017,155500,LEATHER GLOVE  NT,Handbags & Access,2E6C6F60,35
12/14/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,2E6C6F60,35
11/23/2017,250109,"CUBE RING Z4, M-L",Jewellery,2E6C6F60,35
12/31/2017,282055,PATENT LEATHER  RX,Luggage,2E6C6F60,35
12/23/2017,225379,FACET BANGLE  A4,Jewellery,2E6C6F60,35
12/25/2017,239263,WISHBONE RING  R4,Jewellery,21E5848C,23
12/21/2017,150031,LEATHER GLOVE  J0,Handbags & Access,21E5848C,23
11/3/2017,269361,TRAVELLER MED RC  T0,Luggage,21E5848C,23
12/24/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,21E5848C,23
11/6/2017,239263,WISHBONE RING  R4,Jewellery,20D7DF7C,54
11/27/2017,195053,DISCO RING  Z0,Jewellery,20D7DF7C,54
12/1/2017,141740,OV PLAIN LEATHER  VZ,Handbags & Access,20D7DF7C,54
12/27/2017,239263,WISHBONE RING  R4,Jewellery,C3AAA94,25
12/18/2017,283851,X3 DOUBLE DECKER  YC,Luggage,C3AAA94,25
12/11/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,C3AAA94,25
12/1/2017,183306,"CASHMERE STRIPE A4, 1SIZE",Handbags & Access,C3AAA94,25
12/29/2017,239263,WISHBONE RING  R4,Jewellery,2FFF30B6,21
12/21/2017,257107,ARTEMIS LGE RC  B4,Luggage,2FFF30B6,21
11/15/2017,281612,LEATHER BAG  JR,Luggage,2FFF30B6,21
11/4/2017,231778,DISCO BALL BANGLE  XT,Jewellery,2FFF30B6,21
11/24/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,9F747B7,36
12/2/2017,303791,SCORPIUS LRG R  WL,Luggage,9F747B7,36
12/30/2017,290473,PASSPORT/TAG  JX,Luggage,9F747B7,36
11/14/2017,268242,TRAVELLER SML RC  T0,Luggage,9F747B7,36
11/21/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,25B6E82D,36
11/18/2017,226649,FACET BANGLE  D4,Jewellery,25B6E82D,36
12/25/2017,124549,PIPED DRIVING GLO  F0,Handbags & Access,25B6E82D,36
12/17/2017,200172,FACETED DUO BANGL  Y4,Jewellery,25B6E82D,36
12/5/2017,200573,ZIG ZAG BANGLE  J4,Jewellery,25B6E82D,36
12/3/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,21BAE7C,26
11/3/2017,151661,LEATHER GLOVE  KN,Handbags & Access,21BAE7C,26
12/4/2017,297011,VALUE ABS MED RC  IE,Luggage,21BAE7C,26
11/28/2017,191373,BRUSHED MOON RING  T4,Jewellery,21BAE7C,26
11/1/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,C06CB9,27
11/2/2017,178735,"ASHMILLON GLOVE B0, 1SIZE",Handbags & Access,C06CB9,27
11/11/2017,141861,OV PLAIN LEATHER  Y0,Handbags & Access,C06CB9,27
11/24/2017,198742,FACETED DUO BANGL  SZ,Jewellery,C06CB9,27
12/3/2017,278833,X3 MEGA DECKER  YC,Luggage,C06CB9,27
11/21/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,C06CB9,27
11/1/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,C06CB9,27
11/1/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,31B4250E,22
12/11/2017,166408,ASHMILLON SCARF B0,Handbags & Access,31B4250E,22
11/6/2017,215392,ANIMAL BANGLE  N4,Jewellery,31B4250E,22
12/26/2017,237712,WIDE BAGUETTE  RR,Jewellery,31B4250E,22
11/4/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,18040B26,21
11/9/2017,186064,"MEDINA KIMONO SV, 1SIZE",Handbags & Access,18040B26,21
11/26/2017,245213,CRYSTAL FLOWER RI G4,Jewellery,18040B26,21
11/4/2017,212118,GYPSY STACK BANGL  NL,Jewellery,18040B26,21
12/27/2017,251871,WISTERIA SML RC  WL,Luggage,18040B26,21
12/9/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,359CE3F,44
12/2/2017,178735,"ASHMILLON GLOVE B0, 1SIZE",Handbags & Access,359CE3F,44
12/23/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,359CE3F,44
12/11/2017,191373,BRUSHED MOON RING  T4,Jewellery,359CE3F,44
11/4/2017,268242,TRAVELLER SML RC  T0,Luggage,359CE3F,44
11/23/2017,268242,TRAVELLER SML RC  T0,Luggage,359CE3F,44
12/3/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,18B99443,52
11/5/2017,257107,ARTEMIS LGE RC  B4,Luggage,18B99443,52
12/26/2017,215392,ANIMAL BANGLE  N4,Jewellery,18B99443,52
12/26/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,18B99443,52
12/10/2017,214049,WOOD DIP BANGLE  W5,Jewellery,18B99443,52
12/5/2017,251871,WISTERIA SML RC  WL,Luggage,18B99443,52
11/2/2017,217190,CHARM HEART BGL  A4,Jewellery,18B99443,52
12/31/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,3C7E4EB,48
11/30/2017,250997,X3 HOLDALL  YC,Luggage,3C7E4EB,48
11/5/2017,151269,LEATHER GLOVE  JX,Handbags & Access,3C7E4EB,48
11/15/2017,186796,MIMOSA PRINT BANG  N4,Jewellery,3C7E4EB,48
12/18/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,3C7E4EB,48
12/4/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,86FCA01,21
11/11/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,86FCA01,21
11/23/2017,231778,DISCO BALL BANGLE  XT,Jewellery,86FCA01,21
12/26/2017,301871,WISTERIA WK RC  WL,Luggage,86FCA01,21
12/28/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,86FCA01,21
11/26/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,38B0EAAD,55
11/9/2017,200172,FACETED DUO BANGL  Y4,Jewellery,38B0EAAD,55
12/9/2017,225379,FACET BANGLE  A4,Jewellery,38B0EAAD,55
11/16/2017,217190,CHARM HEART BGL  A4,Jewellery,38B0EAAD,55
11/20/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,1AB563D9,40
11/28/2017,157310,LEATHER GLOVE  QA,Handbags & Access,1AB563D9,40
12/26/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,950260A,50
11/7/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,950260A,50
11/23/2017,303791,SCORPIUS LRG R  WL,Luggage,950260A,50
11/26/2017,162348,ASHMILLON GLOVE B0,Handbags & Access,950260A,50
12/23/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,4B2962,31
12/26/2017,155500,LEATHER GLOVE  NT,Handbags & Access,4B2962,31
12/2/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,4B2962,31
12/16/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,1224D28F,46
11/17/2017,260400,AUTOGRAPH SML RC  TM,Luggage,1224D28F,46
11/1/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,1224D28F,46
11/16/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,2A2C5C67,32
11/6/2017,276151,SEN BACKPACK  MC,Luggage,2A2C5C67,32
11/12/2017,178735,"ASHMILLON GLOVE B0, 1SIZE",Handbags & Access,2A2C5C67,32
12/24/2017,250109,"CUBE RING Z4, M-L",Jewellery,2A2C5C67,32
11/15/2017,150031,LEATHER GLOVE  J0,Handbags & Access,2A2C5C67,32
11/21/2017,193499,DAISY DUKE RING  S4,Jewellery,2A2C5C67,32
11/29/2017,239815,CLASSIC CLUSTER  Z4,Jewellery,2A2C5C67,32
12/21/2017,231778,DISCO BALL BANGLE  XT,Jewellery,2A2C5C67,32
12/16/2017,233242,TRIANGULAR SET  SQ,Jewellery,2A2C5C67,32
12/1/2017,217190,CHARM HEART BGL  A4,Jewellery,2A2C5C67,32
12/3/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,1551EE88,20
11/27/2017,299237,PATENT KEY FOB  Y0,Luggage,1551EE88,20
12/7/2017,178735,"ASHMILLON GLOVE B0, 1SIZE",Handbags & Access,1551EE88,20
11/9/2017,151661,LEATHER GLOVE  KN,Handbags & Access,1551EE88,20
11/20/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,1551EE88,20
11/19/2017,155582,LEATHER GLOVE  P0,Handbags & Access,1551EE88,20
11/3/2017,191308,SPARKLE GARDEN RI  ZZ,Jewellery,D0B15C5,41
12/27/2017,299237,PATENT KEY FOB  Y0,Luggage,D0B15C5,41
12/27/2017,249218,"CRYSTAL FLOWER RI G4, M-L",Jewellery,D0B15C5,41
11/19/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,D0B15C5,41
11/16/2017,225315,SPICE BANGLE  N4,Jewellery,D0B15C5,41
11/21/2017,225315,SPICE BANGLE  N4,Jewellery,D0B15C5,41
11/1/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,D0B15C5,41
12/16/2017,176256,MEDINA KIMONO SV,Handbags & Access,D0B15C5,41
12/30/2017,147552,LEATHER GLOVE  IE,Handbags & Access,D0B15C5,41
12/19/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,1312E38E,27
11/5/2017,249218,"CRYSTAL FLOWER RI G4, M-L",Jewellery,1312E38E,27
12/16/2017,303791,SCORPIUS LRG R  WL,Luggage,1312E38E,27
12/14/2017,225315,SPICE BANGLE  N4,Jewellery,1312E38E,27
11/29/2017,222124,INCA STACKERS  H6,Jewellery,1312E38E,27
11/14/2017,204552,MERIBEL BANGLE  TW,Jewellery,1312E38E,27
12/28/2017,245213,CRYSTAL FLOWER RI G4,Jewellery,1312E38E,27
12/9/2017,191787,FLORAL RING  Y4,Jewellery,1312E38E,27
11/24/2017,212118,GYPSY STACK BANGL  NL,Jewellery,1312E38E,27
12/3/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,141B0234,49
12/8/2017,189455,ZEBRA BANGLE  Y4,Jewellery,141B0234,49
11/17/2017,183306,"CASHMERE STRIPE A4, 1SIZE",Handbags & Access,141B0234,49
11/3/2017,225379,FACET BANGLE  A4,Jewellery,141B0234,49
12/12/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,141B0234,49
11/29/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,249B3DD9,27
12/8/2017,186064,"MEDINA KIMONO SV, 1SIZE",Handbags & Access,249B3DD9,27
11/24/2017,288550,TRAVELLER SML TB  T0,Luggage,249B3DD9,27
11/4/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,249B3DD9,27
12/29/2017,293256,PATENT LEATHER  UF,Luggage,249B3DD9,27
12/13/2017,251871,WISTERIA SML RC  WL,Luggage,249B3DD9,27
11/30/2017,228963,FACET BANGLE  N4,Jewellery,249B3DD9,27
12/31/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,EBDEA7D,30
12/5/2017,260400,AUTOGRAPH SML RC  TM,Luggage,EBDEA7D,30
11/1/2017,142089,OV SUEDE GLOVE  Y0,Handbags & Access,EBDEA7D,30
12/21/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,EBDEA7D,30
12/24/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,EBDEA7D,30
12/3/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,6029642,40
11/27/2017,279207,PATENT MAKEUP BAG  D0,Luggage,6029642,40
12/7/2017,191879,FLOWER SPKLE RING  R4,Jewellery,6029642,40
12/8/2017,251871,WISTERIA SML RC  WL,Luggage,6029642,40
11/22/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,2C034FC9,21
12/5/2017,178394,"ASHMILLON GLOVE A0, 1SIZE",Handbags & Access,2C034FC9,21
11/30/2017,198742,FACETED DUO BANGL  SZ,Jewellery,2C034FC9,21
11/17/2017,151269,LEATHER GLOVE  JX,Handbags & Access,2C034FC9,21
11/30/2017,176256,MEDINA KIMONO SV,Handbags & Access,2C034FC9,21
12/3/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,35385D9F,53
11/19/2017,187907,DANGLE BANGLES  A4,Jewellery,35385D9F,53
11/4/2017,222124,INCA STACKERS  H6,Jewellery,35385D9F,53
12/22/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,35385D9F,53
12/25/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,39BBE039,29
11/10/2017,242932,SHINE HEART NL G4,Jewellery,39BBE039,29
11/15/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,39BBE039,29
12/2/2017,147552,LEATHER GLOVE  IE,Handbags & Access,39BBE039,29
12/1/2017,212118,GYPSY STACK BANGL  NL,Jewellery,39BBE039,29
12/6/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,10DB1BC,22
12/27/2017,187907,DANGLE BANGLES  A4,Jewellery,10DB1BC,22
11/22/2017,195053,DISCO RING  Z0,Jewellery,10DB1BC,22
12/1/2017,186796,MIMOSA PRINT BANG  N4,Jewellery,10DB1BC,22
11/15/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,10DB1BC,22
11/11/2017,122451,CURVE BOW GLOVE  A4,Handbags & Access,1C0D4A72,55
12/21/2017,145748,LEATHER GLOVE  D0,Handbags & Access,1C0D4A72,55
11/6/2017,279207,PATENT MAKEUP BAG  D0,Luggage,1C0D4A72,55
