User ID,Date,SKU
172C8B95,11/12/2017,278833
12A1C0BF,11/23/2017,145332
1F2C7DCA,11/28/2017,172185
826A919,11/20/2017,283851
226D8E92,12/10/2017,207211
2EC4DABF,11/6/2017,279207
2AEEF11E,11/22/2017,282055
2536BE5C,11/16/2017,225315
2AD58498,12/25/2017,198206
684138A,11/24/2017,124549
379D8189,12/26/2017,179521
943CADB,12/1/2017,282055
241F21FE,11/18/2017,191373
29FD6611,12/7/2017,140219
3B95D245,12/15/2017,261946
3AFDB1BC,11/15/2017,198742
3882A39A,12/12/2017,206439
2E7E2E65,12/28/2017,236520
924719E,12/4/2017,166408
8F897D0,11/21/2017,301871
2E8A648C,11/8/2017,186796
31BBBC50,11/12/2017,206439
2EC08420,11/16/2017,129446
2209DFDE,12/1/2017,141244
779ABAA,11/12/2017,151661
379D8189,11/10/2017,128697
810820C,11/10/2017,241864
E544E0A,11/18/2017,128697
29246CC5,12/12/2017,266071
1345912D,12/11/2017,131559
291D41B4,12/22/2017,245003
EA3B5D3,12/24/2017,141740
5D547A9,11/28/2017,228963
2C68D6D0,12/27/2017,129446
83D30C7,12/10/2017,151269
83DBFC,11/25/2017,294967
E64C422,12/5/2017,293256
25BF90CD,12/5/2017,214049
2AF907CD,12/15/2017,207211
66A3F15,11/9/2017,286092
27C53FB6,11/6/2017,186064
21CBAD0E,11/8/2017,166408
1875A78D,12/7/2017,202579
2954E585,12/7/2017,185847
2CF7EB6F,11/6/2017,158770
23BE43AA,12/7/2017,137551
268229DF,11/5/2017,213228
684138A,12/3/2017,145332
1D20A942,11/24/2017,124549
3881E550,11/17/2017,282539
103F612F,11/18/2017,145332
27C53FB6,11/2/2017,142089
2B89D858,12/13/2017,253476
103F612F,11/9/2017,231268
33C4C7C0,11/5/2017,276151
1B232CD1,11/20/2017,290473
312F180C,12/24/2017,286092
118D36D6,11/7/2017,288550
1576A949,11/21/2017,157310
29D93D54,12/13/2017,288550
2050880,12/18/2017,250190
2501769A,12/17/2017,217190
3ED463F,11/28/2017,193499
30D8ED8C,12/14/2017,145332
3882A39A,12/29/2017,300050
25D999D6,12/14/2017,157310
1CAEEC47,12/22/2017,250997
2022438F,11/25/2017,142089
2A34B4F2,12/19/2017,185847
1FD4A2B5,12/31/2017,225315
2AB2914,12/11/2017,251871
305E571C,11/19/2017,191879
339A9749,12/13/2017,241864
2E60E98E,11/16/2017,217190
288138B6,11/5/2017,206439
2A834F24,12/5/2017,202579
1A965C15,11/4/2017,241864
157F38C8,12/8/2017,237712
2738603D,11/24/2017,191787
3AC0EACA,12/16/2017,173982
382F060,11/9/2017,222124
2507083C,12/5/2017,215392
288138B6,11/7/2017,251718
1AF671DD,11/14/2017,222124
27E0B96E,12/23/2017,169942
F874960,12/22/2017,148301
F175A0A,11/6/2017,276151
19089F8E,12/17/2017,143768
130860B2,11/16/2017,225315
810820C,12/31/2017,212118
27DE5B8F,11/5/2017,235236
15B9292D,11/10/2017,179521
18B99443,11/5/2017,257107
1901A43A,11/24/2017,172185
11ABB9FD,12/6/2017,260400
118D36D6,11/27/2017,194505
14218A1A,11/19/2017,278833
24A103AC,11/3/2017,195053
12AE14F3,12/16/2017,222124
16E0DA71,12/1/2017,191879
3B3572DC,12/11/2017,206439
33485106,11/26/2017,294967
27CFC589,11/25/2017,302445
2DEC9F0F,11/13/2017,272220
33C4C7C0,12/7/2017,262169
36C97AFF,11/5/2017,155500
2E80C812,11/21/2017,164260
F92328D,12/12/2017,283851
27CFC589,11/7/2017,278833
46BE086,11/15/2017,226649
22483D16,12/17/2017,249218
2AEEF11E,11/29/2017,228963
1366F192,11/16/2017,191373
A71B8EA,12/16/2017,198742
26EA1962,12/22/2017,286092
3AECAB5D,11/12/2017,193499
1153B3E1,12/21/2017,145748
BF8EF16,12/9/2017,181450
1CEE11CE,11/4/2017,131559
2061C64,12/17/2017,183306
3AECAB5D,12/19/2017,200573
2BD8ED61,11/4/2017,145332
19296F43,12/16/2017,300050
BD6E93C,12/21/2017,263281
33B4769B,12/31/2017,217190
2B468D17,12/28/2017,302445
A9FF762,12/14/2017,282539
23ADFEDA,11/17/2017,268242
11467D59,12/15/2017,214049
539D303,11/5/2017,207211
28D41F65,11/7/2017,141740
1F11105E,11/20/2017,155500
1295C349,11/19/2017,219484
2D55FD15,12/8/2017,140219
C882F9D,12/5/2017,276969
1EA4A2F1,12/27/2017,178735
12AE14F3,11/28/2017,137072
2954E585,11/16/2017,236520
20450972,11/1/2017,194505
1344DAB4,12/31/2017,155582
F8023B4,11/21/2017,200573
18016A42,11/29/2017,250190
3798EC9,11/29/2017,226649
26E74DC0,12/21/2017,266071
359A4256,11/1/2017,140219
82F4C12,11/24/2017,181450
2BD7A4,12/28/2017,268242
1B232CD1,11/29/2017,225315
A964EC2,12/23/2017,266071
2A834F24,11/21/2017,282055
2C866828,11/18/2017,191879
19A7BFA7,11/25/2017,250190
104D3A10,12/15/2017,187907
4284AD6,12/30/2017,200172
1AF9127B,11/20/2017,155500
3B0BB1C7,12/9/2017,276969
C348799,12/13/2017,172185
2A505E67,12/4/2017,206439
78A665C,12/6/2017,280237
2E097EC8,11/23/2017,207211
8E280F9,11/22/2017,131559
2E3B19E7,12/14/2017,145748
8EF4D86,12/25/2017,217190
1FCDE80B,11/6/2017,173025
F8D7EE7,11/16/2017,141861
66A3F15,12/4/2017,148301
2995085C,11/14/2017,269361
2FBC8DA8,11/1/2017,124549
23CD5A2B,12/15/2017,271285
6178D14,12/26/2017,202579
122AEF12,12/14/2017,214049
684138A,12/29/2017,283851
3010EA80,12/21/2017,261946
25B6E82D,11/18/2017,226649
2CF1645B,12/14/2017,212118
25D6EB26,11/16/2017,185847
2758E19B,11/13/2017,213228
17C7366C,12/3/2017,231778
16DC560B,11/13/2017,234548
2A95F376,12/28/2017,211153
104D3A10,12/31/2017,135119
1438626E,12/8/2017,128697
3125898D,12/19/2017,213228
1901A43A,12/6/2017,167688
2EAC6EED,11/29/2017,279207
4284AD6,12/13/2017,207211
31FDD66C,11/17/2017,141244
A92D846,12/30/2017,276151
17F3BB20,11/19/2017,221278
3ED463F,11/11/2017,237712
3380EE9D,12/29/2017,226649
3A2CCC57,11/8/2017,221278
1901A43A,12/4/2017,194505
2B9390E1,12/8/2017,178735
986F05F,12/18/2017,124549
C348799,11/12/2017,290473
120C8650,11/22/2017,181450
DB39264,11/23/2017,145748
31485211,12/15/2017,155500
2EF17CC3,12/18/2017,129446
2DBA488D,11/21/2017,166408
2D129C00,12/7/2017,166102
2A95F376,11/5/2017,286904
2061C64,11/5/2017,200172
115FC44A,11/22/2017,282539
9E40797,12/1/2017,200172
24C669BD,12/16/2017,191787
693287,11/8/2017,124549
CB6FCDC,12/6/2017,172185
2BFA6950,11/18/2017,279207
986F05F,12/5/2017,207211
32005390,11/24/2017,160639
3927888C,12/24/2017,147552
280C31FA,12/6/2017,128697
28384E,11/25/2017,299237
1F57012F,12/11/2017,184019
13A29EFA,11/17/2017,276969
BD6E93C,12/12/2017,245003
1C5680FE,11/10/2017,299237
1DBE1FF7,11/18/2017,300050
2A1AB2AA,11/23/2017,141740
2209DFDE,11/23/2017,269361
28D41F65,12/23/2017,138907
1A23AE27,12/8/2017,198742
2D6085D9,12/18/2017,200573
D981702,11/25/2017,253476
1CA6C3D9,12/3/2017,253476
31F7C267,11/27/2017,137551
D683EBF,12/15/2017,137072
2738603D,11/25/2017,247596
1ACAD808,11/24/2017,292126
30CE3C6F,12/17/2017,234548
2E3B8447,12/26/2017,237712
1A6F5AC5,12/16/2017,223062
3798EC9,12/17/2017,222124
32C4FF2B,12/1/2017,169942
DBC51AE,11/14/2017,150031
3599616D,11/21/2017,250190
18B99443,12/5/2017,251871
8E280F9,11/14/2017,272220
1E72DFFF,12/1/2017,249218
9ACB54B,11/28/2017,282055
31622151,12/22/2017,255300
217A1B6F,12/2/2017,290473
9E7F433,12/31/2017,167688
4284AD6,12/3/2017,151661
3F0BBBE,11/15/2017,153716
F86447C,12/21/2017,251871
3782DCC3,11/24/2017,189455
120C8650,12/23/2017,129446
23A87EE7,11/21/2017,268242
163E64D,12/23/2017,247596
858950C,12/27/2017,141244
30EBD70E,11/7/2017,129446
1D0E756C,11/23/2017,151661
185C9283,11/9/2017,204552
2061C64,11/6/2017,184019
1769DAD7,12/13/2017,200172
20752193,12/28/2017,185847
2AE009D4,11/19/2017,195053
359CE3F,12/9/2017,191308
1901A6DE,12/29/2017,137072
1E72DFFF,12/28/2017,245741
280F52F2,11/13/2017,212118
296394F3,11/8/2017,141740
20E428CC,12/31/2017,236520
EB82BA4,11/29/2017,215392
7DD3293,12/21/2017,173025
3798EC9,12/17/2017,141740
464E359,11/2/2017,279207
9D1DDA6,12/6/2017,283851
23C93A41,11/24/2017,126412
26A00E7F,12/30/2017,135119
31622151,11/3/2017,186064
2738603D,12/21/2017,195053
173E32A9,12/1/2017,250997
21827597,11/30/2017,197201
1029B72F,12/13/2017,140219
144FFEA8,11/25/2017,274152
27768253,11/7/2017,251871
966D0B4,11/12/2017,251871
3F0BBBE,12/21/2017,151269
2D6FF983,12/4/2017,206439
1089FCF6,12/26/2017,261275
148E21D4,12/29/2017,191879
27AA1B9E,12/16/2017,271285
3C3C8F7,11/19/2017,143768
18B4350A,12/13/2017,143768
2209DFDE,12/13/2017,283851
219F1F1E,11/18/2017,191308
29475B95,11/29/2017,193499
32C7AB5F,11/13/2017,186064
31BBBC50,11/11/2017,166102
9C4465D,11/7/2017,151661
2C3767A8,11/9/2017,268141
13A8292D,11/24/2017,202579
28E086E2,11/26/2017,206439
394A243B,12/23/2017,261946
CB6FCDC,12/25/2017,294967
FD35841,11/7/2017,231268
21827597,11/23/2017,225379
10CF94E6,12/4/2017,194505
C8C916D,11/10/2017,231778
5ABC951,12/22/2017,283851
33C4C7C0,11/2/2017,269361
231C9B0C,11/8/2017,141861
2E43D17E,12/1/2017,184019
2B468D17,12/19/2017,181450
2BE33480,11/10/2017,186064
1366F192,11/27/2017,245213
10CF94E6,12/16/2017,131559
185574EF,12/18/2017,185847
26606B37,11/7/2017,173982
3828F54E,12/22/2017,213702
2B146FCD,12/29/2017,189455
8D70DB6,11/29/2017,268380
2BE33480,12/8/2017,272220
3571E9C0,12/11/2017,158319
16E0DA71,11/3/2017,195053
314E2CB7,11/20/2017,251871
19BB0F1B,11/26/2017,219484
2149FC10,12/3/2017,271285
1344DAB4,11/29/2017,200172
2ADC98B0,11/21/2017,213228
201B5227,12/27/2017,231778
8E86E90,12/28/2017,186796
36C97AFF,12/6/2017,181610
17F3BB20,12/9/2017,158319
8EF4D86,12/22/2017,178394
268731A4,12/27/2017,283851
1187B358,11/9/2017,214049
39FA882E,12/1/2017,262169
1CC5F8E4,11/29/2017,225315
39745585,12/29/2017,186064
570B6CA,12/22/2017,271285
3730136B,11/19/2017,148301
71DF1FB,12/12/2017,211153
3882A39A,12/9/2017,222124
164188B,11/16/2017,234548
29274BDC,12/5/2017,186064
74EB484,11/1/2017,237712
1C94783A,11/12/2017,221278
3B4DB15E,11/20/2017,301871
11ABB9FD,12/3/2017,166102
25A00C7E,12/26/2017,186796
1797EE85,12/4/2017,148301
161AFA5A,12/11/2017,250997
22959568,11/27/2017,290473
2B146FCD,11/27/2017,157310
1BFDC394,11/8/2017,250190
3B90585F,12/5/2017,245003
71DF1FB,11/8/2017,145748
373D4116,12/11/2017,179521
25C87F1D,12/16/2017,236520
149E92F7,11/18/2017,239815
E080E03,11/15/2017,286904
2DA4DDE2,11/17/2017,126412
249E23A5,11/1/2017,141740
2F66B589,12/6/2017,241864
25923815,11/2/2017,257107
C06CB9,11/11/2017,141861
220CD212,11/22/2017,239815
280C31FA,11/25/2017,250997
539D303,12/11/2017,231778
1C5680FE,11/6/2017,261275
2BD7A4,11/13/2017,250109
2F9F468D,12/17/2017,294967
19034058,12/19/2017,137072
13D458FB,11/16/2017,231268
2A8E7F90,11/24/2017,250997
2738603D,11/2/2017,255300
966D0B4,12/28/2017,217190
A927D65,11/12/2017,137551
17A6A6F3,11/8/2017,272220
2092F3FE,12/25/2017,178394
D0CD1AD,11/15/2017,286904
2B854D2D,12/3/2017,225315
306D90E0,11/11/2017,204552
14608B65,11/21/2017,187907
284C930C,11/28/2017,145332
2D55FD15,12/23/2017,147552
26606B37,12/9/2017,249218
2E2E356D,12/13/2017,191879
3AECAB5D,12/1/2017,166102
313985FA,11/9/2017,181450
11F7D29D,11/16/2017,173025
374E77C6,12/4/2017,223062
22ED0EB8,11/19/2017,128697
19C4A537,12/23/2017,250190
1086AF0F,11/21/2017,155582
34103139,12/12/2017,222124
2AE009D4,11/17/2017,280237
1387378E,12/23/2017,250190
3812AD61,12/12/2017,187907
2804007,11/3/2017,263281
38E2A6B4,12/4/2017,143768
16D9376,12/26/2017,245741
12899179,11/21/2017,253476
D3FDD24,12/24/2017,155500
104D3A10,11/25/2017,187907
3FADB17,12/24/2017,239815
3FADB17,11/13/2017,276969
1B69F54A,11/18/2017,239263
1388A512,12/3/2017,191787
203DF735,11/24/2017,236520
280F52F2,12/13/2017,143768
22385F02,12/22/2017,297011
26E74DC0,12/9/2017,222124
1063FAFB,12/24/2017,148301
57FEA77,12/17/2017,282539
2DBACA5E,11/13/2017,263281
2A28C881,11/26/2017,172185
15AECB5C,11/1/2017,181610
20528484,12/13/2017,286904
7E3C464,11/26/2017,155582
53C6CF0,12/12/2017,250190
3B7FF5D4,11/16/2017,221278
3B55083D,11/22/2017,183306
584F14B,12/12/2017,157310
37F00BA3,11/3/2017,142089
1E861F85,12/25/2017,260400
34C372B8,11/16/2017,128697
2F2C7788,12/12/2017,251871
15726E62,11/22/2017,137072
31F7C267,12/31/2017,200172
17A6A6F3,11/2/2017,194505
23789885,11/7/2017,145748
32B963D9,11/26/2017,173982
428931E,11/17/2017,255300
F444481,12/10/2017,234548
1F56E601,12/3/2017,237712
27E0B96E,12/15/2017,237712
118A9ADE,12/3/2017,282055
9E7F433,11/24/2017,266071
19A7BFA7,11/13/2017,288550
E6AD830,11/30/2017,212118
11C5F00D,12/25/2017,286092
144DD98E,12/3/2017,236520
32A1BE1D,11/17/2017,292126
36C97AFF,11/5/2017,191308
1E768527,11/3/2017,145748
1B1B57B9,12/8/2017,169942
1CD0DCC4,11/28/2017,226649
20724F0D,12/12/2017,191787
28E086E2,11/20/2017,186064
2AEEF11E,12/25/2017,219484
13E26C58,11/26/2017,147552
32C7AB5F,11/7/2017,137551
100024A0,11/2/2017,148301
3B14659D,11/18/2017,142089
1757109C,12/8/2017,160639
C882F9D,12/2/2017,211153
86FCA01,12/28/2017,247596
28CC59,12/10/2017,269361
19206248,11/9/2017,186796
35C86BC,12/25/2017,182555
2AB11B64,11/9/2017,166102
26E3192F,11/27/2017,189455
84FA156,12/18/2017,193499
31622151,11/20/2017,202579
20724F0D,11/28/2017,148301
280F52F2,11/22/2017,137551
18818325,11/13/2017,182555
39D656ED,12/23/2017,213228
1238D0A8,11/18/2017,260400
7489574,12/27/2017,189455
1F2C7DCA,11/30/2017,250190
8F897D0,12/26/2017,135119
2C2555BA,12/10/2017,297011
810820C,12/28/2017,202579
3B55083D,11/27/2017,158319
2CF7EB6F,11/27/2017,166408
2AEB9653,12/23/2017,247596
13A29EFA,12/29/2017,145332
1A73B459,11/23/2017,151661
1ACAD808,12/24/2017,160639
A496029,12/15/2017,138907
3B55083D,11/6/2017,147552
10810862,11/5/2017,183306
172F9FC2,12/15/2017,181610
2D2AB12C,12/31/2017,162348
1F3025F9,11/27/2017,249218
1C197438,12/13/2017,263281
C9325B1,11/8/2017,268380
3432C9DE,11/4/2017,145748
172C8B95,12/14/2017,249218
2149FC10,12/17/2017,245213
2C8ABAFC,11/18/2017,186796
35E3B25,12/16/2017,131559
1FDE1F74,11/16/2017,228963
293E3F53,11/30/2017,193499
4284AD6,11/6/2017,233242
229B5AAE,12/13/2017,187907
244A23A9,12/11/2017,251871
1089FCF6,12/16/2017,242932
34103139,12/4/2017,215392
25503927,12/15/2017,131559
364C45C9,11/13/2017,197201
20E428CC,12/23/2017,302445
1B2A5293,12/9/2017,141244
10810862,12/18/2017,198742
201F270E,12/6/2017,272220
F8D7EE7,12/27/2017,249218
19C4A537,12/29/2017,278833
3A82700C,11/21/2017,178735
26E3192F,12/16/2017,182555
201B5227,11/8/2017,150031
21B76D04,12/21/2017,302445
219F1F1E,12/18/2017,214049
3FADB17,12/4/2017,222124
761C522,12/30/2017,253476
8F897D0,11/8/2017,268380
681FDA8,12/3/2017,245003
3812AD61,12/10/2017,217190
4ED966,11/8/2017,191787
140FBB,11/6/2017,260400
11555F37,11/12/2017,268380
17F3BB20,12/28/2017,250190
DBC51AE,11/13/2017,286904
12899179,11/11/2017,178394
37B153BF,12/10/2017,157310
32C4FF2B,11/23/2017,213228
1440D4D1,11/3/2017,197201
6178D14,11/22/2017,222124
149E92F7,12/28/2017,263281
7235321,11/21/2017,255300
B836DB9,12/9/2017,257107
1EA4A2F1,12/30/2017,155500
826A919,12/29/2017,186064
25BDF11E,11/29/2017,249218
16851767,11/10/2017,302445
20CD0DFB,11/26/2017,226649
2D6085D9,11/30/2017,145332
2209DFDE,12/7/2017,129446
35428EFB,12/12/2017,242932
33485106,11/16/2017,145332
1A73B459,12/3/2017,257107
374E77C6,11/18/2017,145332
342112E,12/13/2017,235236
201B5227,11/6/2017,221278
1CFC45FA,11/15/2017,214049
11F38C7F,12/31/2017,239263
1D0E756C,12/8/2017,169942
103EFA9D,11/22/2017,164260
33B9816C,12/2/2017,293256
2C50A4BF,11/9/2017,160639
1CC83294,11/2/2017,269361
35E3B25,12/25/2017,255300
1251AA9,11/9/2017,191308
30EBB237,12/29/2017,166408
965BD16,12/26/2017,158770
191D40A2,11/5/2017,145332
217A1B6F,12/11/2017,198206
21B76D04,12/19/2017,182555
228F004F,12/11/2017,281612
173E32A9,11/23/2017,257107
29DB671,12/19/2017,141740
1CA6C3D9,11/5/2017,294967
2008D72D,11/28/2017,274152
2137F9E2,11/19/2017,286092
2C53583,11/17/2017,293256
3700D2A2,12/24/2017,245213
115FC44A,11/1/2017,286904
22EAAE2F,11/15/2017,266071
2F9C90A2,12/22/2017,225315
235B6270,12/25/2017,261946
A2AE944,11/18/2017,126412
28CC59,12/21/2017,279207
33485106,11/29/2017,286092
16BD3D76,12/17/2017,261946
20E428CC,11/21/2017,236520
27490914,12/29/2017,242932
250EB59D,12/12/2017,179521
7B2432B,11/3/2017,191879
1F4DA234,12/20/2017,189455
201FDC72,12/30/2017,191373
F429D34,11/29/2017,245003
1E15BFA1,11/8/2017,245003
2AB2914,12/17/2017,217190
172F9FC2,11/26/2017,164260
1F23BB58,12/8/2017,157310
28384E,11/29/2017,207211
235517E9,11/28/2017,213228
339A9749,12/28/2017,214049
35385D9F,12/22/2017,247596
262169C5,11/10/2017,292126
149E484E,11/28/2017,166408
A927D65,11/16/2017,283851
30D8ED8C,12/30/2017,178394
28BE84C7,11/6/2017,135119
102ABE60,11/11/2017,137072
19014584,11/3/2017,300050
13A29EFA,12/23/2017,239263
3F242FE,11/7/2017,290473
340C62,12/12/2017,272220
F175A0A,12/26/2017,172185
3403ADF5,11/14/2017,151269
31553493,11/24/2017,186796
3B4DB15E,11/1/2017,266071
2C50A4BF,12/30/2017,143768
74EB484,11/23/2017,268141
2964C53F,11/23/2017,122451
16DDF1A8,12/8/2017,145332
3B285A29,11/25/2017,268141
13499803,12/12/2017,297011
2AD58498,11/17/2017,182555
469D8C0,11/8/2017,245741
D0BFB77,11/8/2017,181450
D35281,11/29/2017,245741
64C666F,11/6/2017,250997
14608B65,11/7/2017,126412
DAD6F72,11/19/2017,122451
144A193F,12/26/2017,213228
37D583FE,11/5/2017,282539
2092F3FE,12/30/2017,185847
1E5DE635,12/19/2017,268242
810820C,12/3/2017,187907
16456D69,12/25/2017,172185
11F38C7F,11/20/2017,186796
1F7C4F96,11/12/2017,184019
18B99443,12/3/2017,191308
28E086E2,11/18/2017,187907
A9FF762,11/29/2017,183306
5747671,11/1/2017,261946
19089F8E,12/27/2017,197201
21A6A195,11/15/2017,137072
30CAACD2,11/19/2017,250997
FDB9291,11/3/2017,141861
2AB62406,11/30/2017,278833
1D2E3E37,12/20/2017,129446
1345912D,11/30/2017,217190
1C15CDA1,12/18/2017,197201
25F501E9,12/17/2017,239263
201B5227,11/29/2017,268242
19296F43,12/9/2017,181610
2FBC8DA8,12/16/2017,173025
82F4C12,11/8/2017,155500
33CAFD26,12/3/2017,137072
1A6F5AC5,11/26/2017,151661
2FF6CEC4,11/7/2017,131559
18B99443,12/26/2017,215392
3B247147,11/1/2017,281612
23F94951,11/14/2017,158319
DAD6F72,11/9/2017,239263
38B0EAAD,11/9/2017,200172
69989AB,12/25/2017,128697
3424B614,11/12/2017,185847
A496029,11/5/2017,128697
16AAE594,11/14/2017,231778
1F11105E,11/9/2017,278833
241F21FE,12/19/2017,217190
17334E0E,12/15/2017,124549
6C24264,12/6/2017,155582
1F23BB58,12/26/2017,197201
BD6E93C,12/19/2017,160639
518FFBE,11/9/2017,179521
2F71DC3A,12/9/2017,276151
254A94AA,11/29/2017,200573
1D0E756C,11/28/2017,261275
34C372B8,12/5/2017,124549
1B232CD1,12/8/2017,189455
17F1EA1D,12/21/2017,158770
20724F0D,11/22/2017,282055
CE9E489,12/21/2017,186064
11ABB9FD,12/5/2017,135119
1213F002,11/23/2017,212118
25BF90CD,11/14/2017,236520
35E3B25,12/4/2017,164260
2AEB5745,12/8/2017,250997
2469103F,11/26/2017,151661
118A9ADE,12/15/2017,151661
69989AB,12/4/2017,297011
3927888C,11/11/2017,166102
A71B8EA,12/26/2017,204552
24433510,12/21/2017,263281
35428EFB,12/31/2017,241864
84FA156,12/21/2017,286092
A496029,11/12/2017,250109
15B29E82,11/9/2017,138907
36723E6F,12/7/2017,158770
6178D14,12/5/2017,198206
1C61915F,11/10/2017,251871
39BBE039,12/25/2017,122451
B8D978F,12/28/2017,281612
2092F3FE,12/2/2017,247596
1D1A6E35,12/13/2017,250997
5AC80A9,11/14/2017,122451
102C9B10,11/14/2017,214049
2E3B8447,12/9/2017,198206
65ECDB,12/3/2017,272220
2BE4E639,11/24/2017,286092
3882A39A,11/12/2017,219484
465F0D4,12/24/2017,262169
13E26C58,12/21/2017,140219
1512C95A,11/14/2017,166408
3C7E4EB,12/18/2017,286904
1916618D,11/11/2017,141861
229333A8,12/24/2017,166408
395A11D1,12/3/2017,191308
235B6270,11/15/2017,148301
BD6E93C,11/28/2017,145332
24E4CC72,11/11/2017,167688
779ABAA,11/12/2017,129446
2A8E7F90,11/27/2017,215392
570B6CA,11/18/2017,261946
37F550B3,12/13/2017,124549
3C7E4EB,11/15/2017,186796
5825728,12/21/2017,249218
264BCFBA,12/6/2017,303791
16DDF1A8,12/6/2017,278833
1E14A61F,12/1/2017,181610
36F6DCA0,12/18/2017,268242
A6EFD92,12/2/2017,288550
4ED966,11/24/2017,268380
1B915C72,11/15/2017,164260
89D79BC,11/25/2017,294967
15B9292D,12/11/2017,155582
161AFA5A,11/24/2017,260400
1B69F54A,11/21/2017,245003
23CD5A2B,11/27/2017,261275
1CF99E9D,11/16/2017,299237
4CD2BCD,11/26/2017,219484
293E3F53,12/27/2017,193499
20450972,11/18/2017,178735
118469CB,12/29/2017,282539
2C3767A8,11/15/2017,141244
16E0DA71,12/2/2017,198742
AEA5FBF,12/21/2017,155500
2E80C812,12/6/2017,268141
23CD5A2B,11/9/2017,235236
39C61CC3,11/23/2017,245003
29274BDC,12/5/2017,158319
33B9816C,11/12/2017,138907
144FFEA8,12/8/2017,178394
2CE62157,11/9/2017,302445
2ED0CB54,11/6/2017,269361
12A29D39,12/29/2017,251871
16BD3D76,11/7/2017,299237
14E820E,11/22/2017,250109
306D90E0,11/23/2017,272220
64C666F,12/26/2017,150031
32005390,12/9/2017,299237
25923815,12/25/2017,303791
3B95D245,11/26/2017,169942
20665BD3,11/1/2017,131559
102ABE60,12/17/2017,198206
3B7FF5D4,11/17/2017,185847
1153B3E1,11/27/2017,288550
F175A0A,12/20/2017,128697
1FBAFF18,11/16/2017,157310
3999743F,12/29/2017,297011
12A913BE,11/8/2017,213228
87B1BBA,11/23/2017,268380
C68E893,11/2/2017,129446
350C5218,11/7/2017,250190
2E2E356D,11/15/2017,245741
1E768527,11/9/2017,268242
32C4FF2B,12/15/2017,155500
288138B6,12/25/2017,178394
7B2432B,12/26/2017,148301
4CD2BCD,12/23/2017,213228
16A43E17,12/5/2017,128697
A2224EB,12/3/2017,141740
27068844,12/12/2017,231778
3A189875,11/19/2017,135119
149E92F7,12/30/2017,207211
16457B5F,12/22/2017,222124
2507083C,11/29/2017,128697
294567F5,11/4/2017,135119
2E7BEB58,12/18/2017,198742
1A10D861,12/26/2017,186796
F8023B4,12/10/2017,299237
B022F71,12/8/2017,302445
1366F192,11/29/2017,249218
3C7E4EB,12/31/2017,191308
245D88F7,11/20/2017,215392
320F9D72,12/14/2017,195053
2E80C812,12/25/2017,263281
1029FC6,12/7/2017,131559
360F290C,12/15/2017,145748
251F6363,11/2/2017,236520
21380058,12/12/2017,286092
1345912D,12/4/2017,142089
1BFB1B80,12/21/2017,147552
1C3C2EC4,12/20/2017,276151
18040B26,11/26/2017,245213
2050880,12/14/2017,191787
10DB1BC,12/6/2017,122451
377FF940,12/20/2017,255300
2F6973E0,11/18/2017,245213
19206248,12/14/2017,155500
2F2C7788,11/8/2017,293256
29B3D7D8,11/6/2017,181610
17275B34,11/19/2017,247596
1CF79FF2,11/5/2017,263281
10810862,11/30/2017,250190
123D143E,11/15/2017,299237
8EF4D86,11/6/2017,283851
37DE495D,11/16/2017,301871
2FC9B37F,11/2/2017,173982
2D2C9865,12/20/2017,215392
19034058,12/9/2017,236520
FDB9291,12/5/2017,268242
24B74AF7,12/22/2017,250109
1504700B,12/23/2017,145332
21827597,12/10/2017,172185
296394F3,12/31/2017,183306
3700D2A2,11/20/2017,183306
2D2C9865,12/21/2017,194505
24F16000,12/27/2017,237712
11467D59,12/2/2017,148301
CACD9D7,11/20/2017,195053
1FCDE80B,12/3/2017,251718
123D143E,11/14/2017,198206
20665BD3,11/29/2017,255300
25D6EB26,12/8/2017,262169
F92328D,11/26/2017,239263
2A4AC65D,12/6/2017,166102
2262C2B7,12/29/2017,145748
268229DF,12/22/2017,250190
1CC5F8E4,11/5/2017,266071
3999743F,11/18/2017,155500
FBA571F,11/18/2017,137551
AB97C4B,12/16/2017,250997
2D6085D9,12/20/2017,257107
11DBF59C,11/11/2017,143768
1CC83294,12/4/2017,251718
20F76A6A,11/9/2017,276151
F444481,11/20/2017,178735
23ADFEDA,12/19/2017,124549
377FF940,11/23/2017,249218
14C34279,11/6/2017,255300
3AC0EACA,11/29/2017,283851
245D88F7,11/29/2017,255300
1C3B081D,12/7/2017,212118
23A87EE7,11/3/2017,155582
EBDEE,11/20/2017,225379
2E8A648C,12/2/2017,299237
30CE1734,11/18/2017,200573
24129833,12/21/2017,231268
BD6E93C,11/12/2017,191373
2EF17CC3,11/7/2017,276969
36C97AFF,12/3/2017,137072
924719E,11/17/2017,251718
1238D0A8,11/3/2017,179521
16E36B69,11/1/2017,172185
140B58CE,11/17/2017,261275
231C9B0C,12/8/2017,233242
2DD33BBE,12/19/2017,257107
100024A0,11/27/2017,221278
1BE7EA89,12/18/2017,135119
1BDC97DB,11/19/2017,176256
264BCFBA,11/16/2017,200573
16B1078D,11/22/2017,239263
503523B,11/29/2017,145332
C8436C,12/2/2017,251871
268229DF,11/4/2017,202579
283D51EF,12/4/2017,288550
2467AF80,11/20/2017,194505
3718BF40,11/13/2017,221278
2D6085D9,11/8/2017,261275
E544E0A,11/22/2017,271285
3C19E40,12/17/2017,129446
1C97A4CB,12/10/2017,181450
